,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18
325435,9445675,Berg,Berg,Berg,59.39148,10.289760000000001,S,FRM,NO,,38.0,3803.0,,,0,,94,Europe/Oslo,2019-12-12
325851,9446091,Berg,Berg,Berg,59.461769999999994,8.02267,S,FRM,NO,,38.0,3824.0,,,0,,517,Europe/Oslo,2019-12-12
326385,9446626,Berg,Berg,Berg,64.01665,11.85558,S,FRM,NO,,21.0,5006.0,,,0,,140,Europe/Oslo,2019-12-12
326409,9446650,Berg,Berg,Berg,64.24620999999999,12.420169999999999,S,FRM,NO,,21.0,5041.0,,,0,,100,Europe/Oslo,2018-05-08
327472,9447714,Berg,Berg,Berg,68.55563000000001,16.35194,S,FRM,NO,,54.0,5412.0,,,0,,40,Europe/Oslo,2019-12-12
328232,9448474,Berg,Berg,Berg,64.4901,11.70283,S,FRM,NO,,21.0,5047.0,,,0,,83,Europe/Oslo,2018-05-08
328609,9448852,Berg,Berg,Berg,67.30391,15.21466,S,FRM,NO,,9.0,1841.0,,,0,,8,Europe/Oslo,2014-09-05
329694,9449938,Berg,Berg,Berg,64.49589,10.88076,S,FRM,NO,,21.0,5049.0,,,0,,-9999,Europe/Oslo,2018-05-08
331187,9451431,Berg,Berg,Berg,64.56212,12.1399,S,FRM,NO,,21.0,5046.0,,,0,,40,Europe/Oslo,2018-05-08
331454,9451698,Berg,Berg,Berg,64.64979,12.31062,S,FRM,NO,,21.0,5046.0,,,0,,60,Europe/Oslo,2018-05-08
331676,9451920,Berg,Berg,Berg,63.80375,10.09873,S,FRM,NO,,21.0,5057.0,,,0,,80,Europe/Oslo,2019-12-12
332061,9452305,Berg,Berg,Berg,64.51857,13.667620000000001,S,FRM,NO,,21.0,5042.0,,,0,,360,Europe/Oslo,2018-05-08
333122,9453366,Berg,Berg,Berg,64.81723000000001,11.439589999999999,S,FRM,NO,,21.0,5060.0,,,0,,20,Europe/Oslo,2019-12-12
334493,9454737,Berg,Berg,Berg,62.944269999999996,10.66735,S,FRM,NO,,21.0,5027.0,,,0,,192,Europe/Oslo,2018-05-08
334747,9454994,Berg,Berg,Berg,65.08044,11.96112,S,FRM,NO,,9.0,1811.0,,,0,,40,Europe/Oslo,2014-09-05
338752,9459008,Berg,Berg,Berg,68.77601,16.165210000000002,S,FRM,NO,,54.0,5411.0,,,0,,-9999,Europe/Oslo,2019-12-12
339846,9460102,Berg,Berg,Berg,63.61985,9.66367,S,FRM,NO,,21.0,5059.0,,,0,,20,Europe/Oslo,2019-12-12
339955,9460211,Berg,Berg,Berg,63.31279,10.42297,S,FRM,NO,,21.0,5001.0,,,0,,176,Europe/Oslo,2019-12-12
343300,9463558,Berg,Berg,Berg,62.76409,11.33408,S,FRM,NO,,21.0,5026.0,,,0,,680,Europe/Oslo,2018-05-08
345111,9465371,Berg,Berg,Berg,68.13351,15.710139999999999,S,FRM,NO,,9.0,1875.0,,,0,,-9999,Europe/Oslo,2019-12-12
346554,9466816,Berg prestegård,Berg prestegard,"Berg prestegard,Berg prestegård",63.416630000000005,10.414060000000001,S,FRM,NO,,21.0,5001.0,,,0,,70,Europe/Oslo,2018-05-08
348807,9469069,Berg,Berg,Berg,61.57411,9.589139999999999,S,FRM,NO,,34.0,3436.0,,,0,,500,Europe/Oslo,2019-12-12
348872,9469135,Berg vestre,Berg vestre,Berg vestre,59.486580000000004,10.872630000000001,S,FRM,NO,,30.0,3018.0,,,0,,43,Europe/Oslo,2019-12-12
349227,9469490,Berg,Berg,Berg,59.190780000000004,7.50254,S,FRM,NO,,42.0,4221.0,,,0,,559,Europe/Oslo,2019-12-12
349452,9469715,Berg,Berg,Berg,59.39386,10.76711,S,FRM,NO,,30.0,3002.0,,,0,,36,Europe/Oslo,2019-12-12
350289,9470584,Berg,Berg,Berg,69.3151,20.00314,S,FRM,NO,,54.0,5425.0,,,0,,185,Europe/Oslo,2019-12-12
350456,9470751,Berg,Berg,Berg,59.11164,7.491289999999999,S,FRM,NO,,42.0,4221.0,,,0,,471,Europe/Oslo,2019-12-12
350483,9470778,Berg,Berg,Berg,63.91336,11.54762,S,FRM,NO,,21.0,5006.0,,,0,,97,Europe/Oslo,2019-12-12
350996,9471292,Berg søndre,Berg sondre,"Berg sondre,Berg søndre",59.184909999999995,11.029919999999999,S,FRM,NO,,30.0,3004.0,,,0,,13,Europe/Oslo,2019-12-12
351206,9471502,Berg,Berg,Berg,68.13025,13.647329999999998,S,FRM,NO,,9.0,1860.0,,,0,,40,Europe/Oslo,2014-09-06
351736,9472034,Berg vestre,Berg vestre,Berg vestre,59.3398,10.795160000000001,S,FRM,NO,,30.0,3017.0,,,0,,19,Europe/Oslo,2019-12-12
352041,9472341,Berg nedre,Berg nedre,Berg nedre,59.38995,9.967260000000001,S,FRM,NO,,38.0,3805.0,,,0,,57,Europe/Oslo,2019-12-12
353942,9474251,Berg,Berg,Berg,62.068709999999996,6.20183,S,FRM,NO,,8.0,1577.0,,,0,,60,Europe/Oslo,2019-12-12
355146,9475459,Berg,Berg,Berg,62.09226999999999,11.65235,S,FRM,NO,,34.0,3425.0,,,0,,693,Europe/Oslo,2019-12-12
355317,9475632,Berg,Berg,Berg,61.682159999999996,12.00427,S,FRM,NO,,34.0,3425.0,,,0,,600,Europe/Oslo,2019-12-12
355840,9476155,Berg,Berg,Berg,68.47277,16.07459,S,FRM,NO,,9.0,1851.0,,,0,,-9999,Europe/Oslo,2014-09-06
356090,9476405,Berg,Berg,Berg,59.81723,11.46693,S,FRM,NO,,30.0,3026.0,,,0,,175,Europe/Oslo,2019-12-12
356284,9476599,Berg,Berg,Berg,60.94557,11.66969,S,FRM,NO,,34.0,3420.0,,,0,,320,Europe/Oslo,2019-12-12
356312,9476627,Berg,Berg,Berg,68.79981,15.8866,S,FRM,NO,,9.0,1870.0,,,0,,-9999,Europe/Oslo,2014-09-06
356370,9476685,Berg,Berg,Berg,68.46661,16.70026,S,FRM,NO,,9.0,1853.0,,,0,,40,Europe/Oslo,2014-09-06
356418,9476733,Berg,Berg,Berg,60.95993000000001,11.856160000000001,S,FRM,NO,,34.0,3420.0,,,0,,540,Europe/Oslo,2019-12-12
356602,9476917,Berg,Berg,Berg,60.044369999999994,9.86914,S,FRM,NO,,30.0,3047.0,,,0,,200,Europe/Oslo,2019-12-12
359536,9479854,Berg,Berg,Berg,59.794940000000004,11.25097,S,FRM,NO,,30.0,3030.0,,,0,,179,Europe/Oslo,2019-12-12
359626,9479944,Berg,Berg,Berg,59.92161,11.1869,S,FRM,NO,,30.0,3030.0,,,0,,171,Europe/Oslo,2019-12-12
361231,9481550,Berg,Berg,Berg,68.88211,19.057170000000003,S,FRM,NO,,54.0,5418.0,,,0,,136,Europe/Oslo,2019-12-12
361272,9481591,Berg,Berg,Berg,68.96239,19.74981,S,FRM,NO,,54.0,5418.0,,,0,,140,Europe/Oslo,2019-12-12
361311,9481630,Berg,Berg,Berg,68.819,16.50732,S,FRM,NO,,54.0,5402.0,,,0,,1,Europe/Oslo,2019-12-12
361936,9482255,Berg,Berg,Berg,69.19748,19.66552,S,FRM,NO,,54.0,5422.0,,,0,,85,Europe/Oslo,2019-12-12
362376,9482695,Berg,Berg,Berg,69.33511999999999,18.85732,S,FRM,NO,,54.0,5422.0,,,0,,58,Europe/Oslo,2019-12-12
362921,9483241,"Berg,in","Berg,in",Berg in,69.56064,18.95093,S,FRM,NO,,54.0,5401.0,,,0,,99,Europe/Oslo,2019-12-12
363017,9483337,"Berg,yt","Berg,yt",Berg yt,69.65571,19.82261,S,FRM,NO,,54.0,5424.0,,,0,,52,Europe/Oslo,2019-12-12
363251,9483571,Berg,Berg,Berg,69.52501,20.75416,S,FRM,NO,,54.0,5426.0,,,0,,97,Europe/Oslo,2019-12-12
363755,9484077,Berg,Berg,Berg,69.85839,21.230520000000002,S,FRM,NO,,54.0,5428.0,,,0,,103,Europe/Oslo,2019-12-12
363829,9484151,Berg,Berg,Berg,69.84185,21.93354,S,FRM,NO,,54.0,5429.0,,,0,,-9999,Europe/Oslo,2019-12-12
364143,9484466,Berg,Berg,Berg,59.160419999999995,9.803139999999999,S,FRM,NO,,38.0,3806.0,,,0,,89,Europe/Oslo,2019-12-12
364350,9484673,Berg,Berg,Berg,59.08399,9.727160000000001,S,FRM,NO,,38.0,3806.0,,,0,,40,Europe/Oslo,2019-12-12
364384,9484707,Berg,Berg,Berg,70.06589,25.121489999999998,S,FRM,NO,,54.0,5436.0,,,0,,28,Europe/Oslo,2019-12-12
365990,9486398,Berg prestegård,Berg prestegard,"Berg prestegard,Berg prestegård",59.13672,11.32997,S,FRM,NO,,30.0,3001.0,,,0,,79,Europe/Oslo,2019-12-12
367723,9488131,Berg,Berg,Berg,59.49221,10.24729,S,FRM,NO,,38.0,3802.0,,,0,,139,Europe/Oslo,2019-12-12
367772,9488180,Berg øvre,Berg ovre,"Berg ovre,Berg øvre",59.46244,10.1049,S,FRM,NO,,38.0,3802.0,,,0,,102,Europe/Oslo,2019-12-12
367969,9488377,Berg,Berg,Berg,59.354040000000005,10.23983,S,FRM,NO,,38.0,3803.0,,,0,,47,Europe/Oslo,2019-12-12
368323,9488731,"Berg,nordre","Berg,nordre",Berg nordre,59.30471,10.39823,S,FRM,NO,,38.0,3803.0,,,0,,48,Europe/Oslo,2019-12-12
368328,9488736,Berg,Berg,Berg,59.298880000000004,10.40761,S,FRM,NO,,38.0,3803.0,,,0,,63,Europe/Oslo,2019-12-12
368477,9488885,Berg,Berg,Berg,59.427769999999995,11.0854,S,FRM,NO,,30.0,3018.0,,,0,,97,Europe/Oslo,2019-12-12
368616,9489024,Berg østre,Berg ostre,"Berg ostre,Berg østre",59.32421,10.87267,S,FRM,NO,,30.0,3017.0,,,0,,26,Europe/Oslo,2019-12-12
368719,9489127,Berg,Berg,Berg,59.25111999999999,10.80991,S,FRM,NO,,30.0,3004.0,,,0,,25,Europe/Oslo,2019-12-12
368799,9489207,Berg østre,Berg ostre,"Berg ostre,Berg østre",59.47015,11.1126,S,FRM,NO,,30.0,3015.0,,,0,,140,Europe/Oslo,2019-12-12
368893,9489301,Berg,Berg,Berg,59.432719999999996,11.25345,S,FRM,NO,,30.0,3016.0,,,0,,102,Europe/Oslo,2019-12-12
369199,9489607,Berg,Berg,Berg,59.25812,11.13952,S,FRM,NO,,30.0,3003.0,,,0,,43,Europe/Oslo,2019-12-12
371340,9491749,Berg,Berg,Berg,59.54911,10.23935,S,FRM,NO,,38.0,3802.0,,,0,,24,Europe/Oslo,2019-12-12
371517,9491926,Berg,Berg,Berg,59.60999,10.4717,S,FRM,NO,,30.0,3025.0,,,0,,157,Europe/Oslo,2019-12-12
371550,9491959,Berg,Berg,Berg,59.583940000000005,10.703380000000001,S,FRM,NO,,30.0,3019.0,,,0,,123,Europe/Oslo,2019-12-12
371792,9492202,Berg,Berg,Berg,59.68595,10.75267,S,FRM,NO,,30.0,3021.0,,,0,,43,Europe/Oslo,2019-12-12
371979,9492389,Berg,Berg,Berg,59.63661,10.998339999999999,S,FRM,NO,,30.0,3014.0,,,0,,125,Europe/Oslo,2019-12-12
372852,9493263,Berg,Berg,Berg,59.53613000000001,11.32911,S,FRM,NO,,30.0,3014.0,,,0,,144,Europe/Oslo,2019-12-12
373037,9493448,Berg,Berg,Berg,59.665580000000006,11.532639999999999,S,FRM,NO,,30.0,3026.0,,,0,,177,Europe/Oslo,2019-12-12
373848,9494259,Berg,Berg,Berg,59.853190000000005,9.05396,S,FRM,NO,,38.0,3818.0,,,0,,526,Europe/Oslo,2019-12-12
374778,9495189,Berg,Berg,Berg,59.85225,10.412889999999999,S,FRM,NO,,30.0,3025.0,,,0,,159,Europe/Oslo,2019-12-12
374940,9495351,Berg,Berg,Berg,59.979,11.05269,S,FRM,NO,,30.0,3030.0,,,0,,152,Europe/Oslo,2019-12-12
375225,9495665,"Berg,søndre","Berg,sondre","Berg sondre,Berg søndre",59.97987,11.36495,S,FRM,NO,,30.0,3030.0,,,0,,169,Europe/Oslo,2019-12-12
375307,9495769,"Berg,nordre","Berg,nordre",Berg nordre,59.934369999999994,11.413860000000001,S,FRM,NO,,30.0,3026.0,,,0,,168,Europe/Oslo,2019-12-12
376059,9496808,Berg,Berg,Berg,58.2761,8.46986,S,FRM,NO,,42.0,4202.0,,,0,,44,Europe/Oslo,2019-12-12
376950,9498602,Berg,Berg,Berg,60.002230000000004,9.266160000000001,S,FRM,NO,,30.0,3051.0,,,0,,195,Europe/Oslo,2019-12-12
376975,9498641,Berg,Berg,Berg,60.24105,9.90847,S,FRM,NO,,30.0,3007.0,,,0,,140,Europe/Oslo,2019-12-12
377412,9499353,Berg,Berg,Berg,60.083619999999996,10.227160000000001,S,FRM,NO,,30.0,3038.0,,,0,,80,Europe/Oslo,2019-12-12
377611,9499647,Berg,Berg,Berg,60.02672,10.58425,S,FRM,NO,,12.0,301.0,,,0,,240,Europe/Oslo,2014-09-07
377812,9499946,Berg,Berg,Berg,60.109390000000005,11.07669,S,FRM,NO,,30.0,3032.0,,,0,,160,Europe/Oslo,2019-12-12
377983,9500201,Berg,Berg,Berg,60.23613,11.32507,S,FRM,NO,,30.0,3034.0,,,0,,140,Europe/Oslo,2019-12-12
378280,9500641,Berg,Berg,Berg,60.07735,11.36532,S,FRM,NO,,30.0,3034.0,,,0,,140,Europe/Oslo,2019-12-12
378392,9500807,Berg,Berg,Berg,60.01701,11.26855,S,FRM,NO,,30.0,3030.0,,,0,,140,Europe/Oslo,2019-12-12
380390,9518439,Berg,Berg,"Berg,Nedre Berg",60.472680000000004,9.23968,S,FRM,NO,,30.0,3040.0,,,0,,160,Europe/Oslo,2019-12-12
381315,9536290,Berg,Berg,Berg,59.94195,11.0592,P,PPL,NO,,30.0,3027.0,,,0,,131,Europe/Oslo,2019-12-12
381876,9536883,Berg,Berg,Berg,58.61756,7.41538,P,PPL,NO,,42.0,4224.0,,,0,,273,Europe/Oslo,2019-12-12
578401,9822021,Berg,Berg,Berg,60.32618000000001,10.61655,S,FRM,NO,,34.0,3446.0,,,0,,400,Europe/Oslo,2019-12-12
578409,9822029,Berg,Berg,Berg,60.304190000000006,10.61807,S,FRM,NO,,30.0,3054.0,,,0,,380,Europe/Oslo,2019-12-12
579683,9823303,Berg,Berg,"Berg,Snauan",63.378080000000004,10.15501,S,FRM,NO,,21.0,5001.0,,,0,,93,Europe/Oslo,2018-05-08
579684,9823304,Snille,Snille,"Berg,Snille",63.37668000000001,10.16483,S,FRM,NO,,21.0,5001.0,,,0,,120,Europe/Oslo,2018-05-08
579764,9823384,Berg,Berg,Berg,63.441919999999996,11.005980000000001,S,FRM,NO,,21.0,5035.0,,,0,,50,Europe/Oslo,2018-05-08
579796,9823416,Berg,Berg,Berg,63.436690000000006,11.02619,S,FRM,NO,,21.0,5035.0,,,0,,130,Europe/Oslo,2018-05-08
580198,9823818,Berg,Berg,Berg,63.87784,11.25714,S,FRM,NO,,21.0,5053.0,,,0,,140,Europe/Oslo,2018-05-08
580218,9823838,Berg,Berg,Berg,63.77075,11.46906,S,FRM,NO,,21.0,5038.0,,,0,,20,Europe/Oslo,2018-05-08
580226,9823846,Berg,Berg,Berg,63.76794,11.49195,S,FRM,NO,,21.0,5038.0,,,0,,60,Europe/Oslo,2018-05-08
580318,9823938,Berg,Berg,Berg,59.5781,11.245619999999999,S,FRM,NO,,30.0,3014.0,,,0,,169,Europe/Oslo,2019-12-12
580434,9824054,Berg,Berg,Berg,59.38941,9.98121,S,FRM,NO,,38.0,3805.0,,,0,,78,Europe/Oslo,2019-12-12
580462,9824082,Berg østre,Berg ostre,"Berg ostre,Berg østre",59.360319999999994,10.25405,S,FRM,NO,,38.0,3803.0,,,0,,31,Europe/Oslo,2019-12-12
580464,9824084,Berg østre,Berg ostre,"Berg ostre,Berg østre",59.3556,10.25056,S,FRM,NO,,38.0,3803.0,,,0,,27,Europe/Oslo,2019-12-12
580645,9824265,Berg,Berg,Berg,59.658480000000004,10.23997,S,FRM,NO,,38.0,3802.0,,,0,,94,Europe/Oslo,2019-12-12
580696,9824316,Berg,Berg,Berg,60.16763,10.33153,S,FRM,NO,,30.0,3007.0,,,0,,280,Europe/Oslo,2019-12-12
580808,9824428,Berg,Berg,Berg,64.38683,11.37698,S,FRM,NO,,21.0,5007.0,,,0,,1,Europe/Oslo,2019-12-12
580810,9824430,Berg,Berg,Berg,64.36548,11.359589999999999,S,FRM,NO,,21.0,5007.0,,,0,,100,Europe/Oslo,2019-12-12
580856,9824476,Berg,Berg,Berg,59.772780000000004,9.86518,S,FRM,NO,,30.0,3048.0,,,0,,101,Europe/Oslo,2019-12-12
580864,9824484,Berg,Berg,Berg,59.749069999999996,9.86478,S,FRM,NO,,30.0,3048.0,,,0,,38,Europe/Oslo,2019-12-12
580930,9824550,Berg,Berg,Berg,63.766380000000005,11.48193,S,FRM,NO,,21.0,5038.0,,,0,,38,Europe/Oslo,2018-05-08
581659,9825279,Berg,Berg,Berg,63.575109999999995,9.997689999999999,S,FRM,NO,,21.0,5054.0,,,0,,93,Europe/Oslo,2018-05-08
582266,9825886,Berg,Berg,Berg,59.18727,11.03282,S,FRM,NO,,30.0,3004.0,,,0,,12,Europe/Oslo,2019-12-12
582697,9826317,Berg seter,Berg seter,Berg seter,60.783530000000006,8.99765,S,FRM,NO,,30.0,3041.0,,,0,,840,Europe/Oslo,2019-12-12
583045,9826665,Berg,Berg,Berg,59.18468000000001,11.04067,S,FRM,NO,,30.0,3004.0,,,0,,11,Europe/Oslo,2019-12-12
583337,9826957,Berg,Berg,Berg,59.30613,10.12663,S,FRM,NO,,38.0,3804.0,,,0,,114,Europe/Oslo,2019-12-12
583430,9827050,Berg,Berg,Berg,59.45808,11.36923,S,FRM,NO,,30.0,3016.0,,,0,,145,Europe/Oslo,2019-12-12
583769,9827389,Berg,Berg,Berg,59.55539,11.23311,S,FRM,NO,,30.0,3014.0,,,0,,149,Europe/Oslo,2019-12-12
584219,9827839,Berg,Berg,Berg,60.164930000000005,10.34432,S,FRM,NO,,30.0,3007.0,,,0,,380,Europe/Oslo,2019-12-12
585307,9830429,Berg,Berg,Berg,60.90291,7.22548,S,FRM,NO,,46.0,4641.0,,,0,,840,Europe/Oslo,2019-12-12
585551,9830680,Berg seter,Berg seter,"Berg seter,Bergsaetri,Bergsætri",60.797830000000005,8.988480000000001,S,FRM,NO,,30.0,3041.0,,,0,,860,Europe/Oslo,2019-12-12
594743,9839954,Berg sæter,Berg saeter,"Berg saeter,Berg sæter",61.3281,10.00882,S,FRM,NO,,34.0,3441.0,,,0,,935,Europe/Oslo,2019-12-12
596456,9841667,Berg,Berg,Berg,61.55975,10.307910000000001,S,FRM,NO,,34.0,3439.0,,,0,,956,Europe/Oslo,2019-12-12
600300,11693819,Berg,Berg,Berg,59.95109,10.74351,P,PPL,NO,,12.0,301.0,,,0,,119,Europe/Oslo,2017-09-23
600301,11693820,Berg,Berg,Berg,60.02672,10.58425,P,PPL,NO,,12.0,301.0,,,0,,240,Europe/Oslo,2017-09-23
600426,11722338,Berg Skole,Berg Skole,Berg Skole,59.94943000000001,10.74136,S,SCH,NO,,12.0,301.0,,,0,,124,Europe/Oslo,2018-05-11
601271,11844477,Berg Tennis,Berg Tennis,Berg Tennis,59.95111,10.74558,S,ATHF,NO,,12.0,301.0,,,0,,130,Europe/Oslo,2018-05-11
601566,11845610,Berg,Berg,Berg,59.655730000000005,10.23864,P,PPL,NO,,38.0,3802.0,,,0,,80,Europe/Oslo,2019-12-12
602314,11873778,Berg Mellom,Berg Mellom,Berg Mellom,59.596759999999996,10.06948,S,FRM,NO,,38.0,3802.0,,,0,,60,Europe/Oslo,2019-12-14
602315,11873779,Berg Nedre,Berg Nedre,Berg Nedre,59.59765,10.06681,L,LCTY,NO,,38.0,3802.0,,,0,,60,Europe/Oslo,2019-12-14
603612,11999112,Berg,Berg,Berg,59.4621,10.10449,T,HLL,NO,,38.0,3802.0,,,0,,120,Europe/Oslo,2019-12-14
605570,12089558,Berg,Berg,Berg,59.27129,10.25222,S,FRM,NO,,38.0,3804.0,,,0,,50,Europe/Oslo,2019-12-14
605571,12089559,Berg,Berg,Berg,59.298880000000004,10.40761,V,FRST,NO,,38.0,3803.0,,,0,,58,Europe/Oslo,2019-12-14
605572,12089560,Berg,Berg,Berg,59.30486,10.12777,T,HLL,NO,,38.0,3804.0,,,0,,82,Europe/Oslo,2019-12-14
605573,12089561,Berg,Berg,Berg,59.3566,10.11664,S,FRM,NO,,38.0,3804.0,,,0,,110,Europe/Oslo,2019-12-14
605574,12089562,Berg,Berg,Berg,59.357769999999995,10.116489999999999,S,HSE,NO,,38.0,3804.0,,,0,,110,Europe/Oslo,2019-12-14
605575,12089563,Berg,Berg,Berg,59.38984,9.98071,V,CULT,NO,,38.0,3805.0,,,0,,160,Europe/Oslo,2019-12-14
605576,12089564,Berg,Berg,Berg,59.39147,10.28998,S,HSE,NO,,38.0,3803.0,,,0,,78,Europe/Oslo,2019-12-14
605577,12089565,Berg Mellom,Berg Mellom,Berg Mellom,59.35657,10.247630000000001,P,PPL,NO,,38.0,3803.0,,,0,,20,Europe/Oslo,2019-12-14
605578,12089566,Berg Mellom,Berg Mellom,Berg Mellom,59.386019999999995,10.29125,S,FRM,NO,,38.0,3803.0,,,0,,78,Europe/Oslo,2019-12-14
605579,12089567,Berg Søndre,Berg Sondre,"Berg Sondre,Berg Søndre",59.29175,10.12982,V,CULT,NO,,38.0,3804.0,,,0,,80,Europe/Oslo,2019-12-14
605580,12089568,Berg Søndre,Berg Sondre,"Berg Sondre,Berg Søndre",59.37716999999999,10.29256,S,FRM,NO,,38.0,3803.0,,,0,,77,Europe/Oslo,2019-12-14
19127,3143016,Øvre Byrte,Ovre Byrte,"Borte,Børte,Ovre Byrte,Øvre Byrte",59.55975,7.81198,P,PPL,NO,NO,38.0,3824.0,,,0,,480,Europe/Oslo,2019-12-12
63511,8589294,Børte,Borte,"Borte,Børte",59.55745,7.81106,S,BDG,NO,,38.0,3824.0,,,0,,454,Europe/Oslo,2019-12-12
328087,9448329,Børte nedre,Borte nedre,"Borte nedre,Børte nedre",59.36731999999999,9.0597,S,FRM,NO,,38.0,3816.0,,,0,,112,Europe/Oslo,2019-12-12
583208,9826828,Børte,Borte,"Borte,Børte",59.3687,9.06339,S,FRM,NO,,38.0,3816.0,,,0,,117,Europe/Oslo,2019-12-12
583210,9826830,Børte,Borte,"Borte,Børte,Sprove",59.36139,9.067789999999999,S,FRM,NO,,38.0,3816.0,,,0,,102,Europe/Oslo,2019-12-12
323130,9443364,Briskeby,Briskeby,Briskeby,59.736990000000006,11.17343,S,FRM,NO,,30.0,3028.0,,,0,,178,Europe/Oslo,2019-12-12
368907,9489315,Bøhn,Bohn,"Boen,Bohn,Bon,Bøen,Bøhn,Bøn",59.42755,11.44005,S,FRM,NO,,30.0,3016.0,,,0,,134,Europe/Oslo,2019-12-12
246884,9357240,Cirkus,Cirkus,Cirkus,60.36727,10.06462,T,HLL,NO,,30.0,3007.0,,,0,,150,Europe/Oslo,2019-12-12
34237,3158299,Elverum,Elverum,"Ehl'verum,Elverum,Elverum kommune,Elverumi vald,Elverums kommun,Kommun Elverum,ai er wo lu mu,elabheruma,Елверум,Эльверум,এলভেরুম,埃尔沃吕姆",60.88159,11.563139999999999,A,ADM2,NO,,34.0,3420.0,,,19687,,197,Europe/Oslo,2019-12-13
34238,3158300,Elverum,Elverum,"Ehl'verum,Elverum,Elverumi vald,Kommun Elverum,XUC,ai er wo lu mu,elabheruma,Елверум,Эльверум,এলভেরুম,埃尔沃吕姆",60.88191,11.56231,P,PPLA2,NO,,34.0,3420.0,,,12490,,197,Europe/Oslo,2019-12-12
34241,3158303,Elverum,Elverum,"Elverand,Elverum",69.16958000000001,19.07616,S,FRM,NO,,54.0,5422.0,,,0,,168,Europe/Oslo,2019-12-12
55706,8532586,Elverum,Elverum,Elverum,60.87755,11.56606,S,CH,NO,,34.0,3420.0,,,0,,197,Europe/Oslo,2019-12-12
57586,8557839,Elverum videregående skole,Elverum videregaende skole,"Elverum videregaende skole,Elverum videregående skole",60.87704,11.56258,S,SCH,NO,,34.0,3420.0,,,0,,197,Europe/Oslo,2019-12-12
57587,8557840,Elverum ungdomsskole,Elverum ungdomsskole,Elverum ungdomsskole,60.88751,11.55781,S,SCH,NO,,34.0,3420.0,,,0,,190,Europe/Oslo,2019-12-12
57588,8557841,Elverum folkehøgskole,Elverum folkehogskole,"Elverum folkehogskole,Elverum folkehøgskole",60.89736,11.563039999999999,S,SCH,NO,,34.0,3420.0,,,0,,182,Europe/Oslo,2019-12-12
57883,8558136,Elverum,Elverum,Elverum,60.88295,11.546560000000001,S,RSTN,NO,,34.0,3420.0,,,0,,180,Europe/Oslo,2019-12-12
298870,9419020,Elverom,Elverom,"Elverom,Elverum",60.96686999999999,10.10454,S,FRM,NO,,34.0,3448.0,,,0,,440,Europe/Oslo,2019-12-12
315228,9435432,Elverum,Elverum,Elverum,63.454530000000005,8.06648,S,FRM,NO,,8.0,1573.0,,,0,,10,Europe/Oslo,2014-09-04
318605,9438816,Elverum,Elverum,Elverum,63.61575,11.27462,S,FRM,NO,,21.0,5037.0,,,0,,116,Europe/Oslo,2018-05-08
322045,9442279,Elverum,Elverum,Elverum,63.778,11.499039999999999,S,FRM,NO,,21.0,5038.0,,,0,,18,Europe/Oslo,2018-05-08
323095,9443329,Elverum,Elverum,Elverum,59.76643000000001,11.12396,S,FRM,NO,,30.0,3028.0,,,0,,153,Europe/Oslo,2019-12-12
325723,9445963,Elverum,Elverum,"Elverum,Elvrum",64.08279,11.38849,S,FRM,NO,,21.0,5006.0,,,0,,140,Europe/Oslo,2019-12-12
326044,9446284,Elverum,Elverum,Elverum,64.01475,11.55614,S,FRM,NO,,21.0,5006.0,,,0,,30,Europe/Oslo,2019-12-12
328104,9448346,Elverum,Elverum,Elverum,64.30176,11.20133,S,FRM,NO,,21.0,5007.0,,,0,,8,Europe/Oslo,2019-12-12
328699,9448943,Elverum,Elverum,Elverum,64.44367,11.95083,S,FRM,NO,,21.0,5047.0,,,0,,60,Europe/Oslo,2018-05-08
340385,9460641,Elverum,Elverum,Elverum,65.8614,13.25314,S,FRM,NO,,9.0,1824.0,,,0,,92,Europe/Oslo,2014-09-05
341755,9462012,Elverum,Elverum,Elverum,66.04160999999999,12.97002,S,FRM,NO,,9.0,1822.0,,,0,,80,Europe/Oslo,2014-09-05
344570,9464829,Elverum,Elverum,Elverum,66.64806,13.568710000000001,S,FRM,NO,,9.0,1836.0,,,0,,300,Europe/Oslo,2014-09-05
344853,9465113,Elverum,Elverum,Elverum,63.84851999999999,10.80868,S,FRM,NO,,21.0,5053.0,,,0,,180,Europe/Oslo,2018-05-08
352163,9472464,Elverum,Elverum,Elverum,59.678000000000004,11.526810000000001,S,FRM,NO,,30.0,3026.0,,,0,,138,Europe/Oslo,2019-12-12
357265,9477580,Elverum,Elverum,Elverum,68.31088000000001,17.07556,S,FRM,NO,,9.0,1806.0,,,0,,200,Europe/Oslo,2019-12-12
359127,9479445,Elverum,Elverum,"Elverum,Elvrom",64.03214,11.47528,S,FRM,NO,,21.0,5006.0,,,0,,60,Europe/Oslo,2019-12-12
360878,9481197,Elverum,Elverum,Elverum,68.7824,14.9512,S,FRM,NO,,9.0,1868.0,,,0,,80,Europe/Oslo,2014-09-06
361705,9482024,Elverum,Elverum,Elverum,69.16934,19.0761,S,FRM,NO,,54.0,5422.0,,,0,,168,Europe/Oslo,2019-12-12
362002,9482321,Elverum,Elverum,Elverum,69.05812,19.49997,S,FRM,NO,,54.0,5422.0,,,0,,248,Europe/Oslo,2019-12-12
