,_name,country,postcode,_type,lat,lng
1385,Guinea,Canada,,city,44.6571781,-65.5895844
1386,Guinea,USA,,village,38.1440893,-77.43911240000001
1387,Guinea,Mexico,92061,stream,20.9603169,-97.7487213
1388,Guinea,Ghana,,city,5.15,-1.75
1389,Guinea,Spain,48800,peak,43.2095217,-3.2292209
1390,Guinea,Spain,,neighbourhood,42.850853,-3.0169446
1391,Guinea,Spain,01426,village,42.8536197,-3.0151101000000002
1392,Guinea,USA,25474,village,32.9437366,-87.6511191
1393,Gaustad,Norway,0372,neighbourhood,59.9485848,10.717618400000001
1394,Gaustad,Norway,6494,village,62.9838826,7.307536099999999
1395,Gaustad,Norway,1626,farm,59.26145,10.773888900000001
1396,Gaustad,Norway,,farm,58.2872694,7.091361099999999
1397,Gaustad,Norway,,farmyard,59.9496321,10.722034800000001
1398,Gaustad,Norway,,village,62.9838667,7.3296864
1399,Gaustad,Norway,5919,road,60.5736789,5.175165799999999
1400,Gaustad,Norway,0373,station,59.9460976,10.710358
1401,Gaustad,Norway,0374,bus_stop,59.94622,10.712508
1402,Gaustad,Norway,0349,bus_stop,59.945533,10.715945
1403,Quebec,Canada,,state,52.4760892,-71.8258668
1404,Quebec,Canada,,city,46.8259601,-71.23522259999999
1405,Quebec,United Kingdom,DE45 1PP,stream,53.222829000000004,-1.6123786
1406,Quebec,Canada,G1K 3X2,station,46.8183175,-71.21435179999999
1407,Quebec,DR Congo,,neighbourhood,-11.6853373,27.4798695
1408,Quebec,Canada,,county,46.8421455,-71.33113929999999
1409,Quebec,United Kingdom,GU31 5PA,village,50.9861782,-0.8924529
1410,Quebec,USA,,village,30.510703200000002,-104.39964300000001
1411,Quebec,USA,,village,36.759561,-81.5028925
1412,Quebec,USA,06239,village,41.7992653,-71.8878499
1413,New Orleans,USA,,city,29.949932300000004,-90.0701156
1414,New Orleans,USA,70113,station,29.946166499999997,-90.0784417
1415,New Orleans,Barbados,,neighbourhood,13.104116699999999,-59.619023600000006
1416,New Orleans,Colombia,,village,9.6383934,-74.6123319
1417,New Orleans,Netherlands,3072 MD,building,51.9049161,4.487450900000001
1418,New Orleans,RSA,7646,neighbourhood,-33.715531,18.9869513
1419,New Orleans,Netherlands,0000AA,neighbourhood,12.1347808,-68.8618249
1420,New Orleans,USA,77650,road,29.424473,-94.69386899999999
1421,New Orleans,Philippines,1700,road,14.487906099999998,121.0090422
1422,New Orleans,Philippines,1111,road,14.627223,121.04540049999999
1423,Niam-Niam,Moldova,,retail,46.83862070000001,29.6596174
1424,Niam-Niam,Ukraine,79002,convenience,49.8758713,23.9343975
1425,Niam-Niam,Russia,644000,cafe,55.0339658,73.2672408
1426,Niam-Niam,Russia,634034,cafe,56.460999699999995,84.9644532
1427,Niam-Niam,Russia,634034,cafe,56.4600598,84.967203
1428,Niam-Niam,Ukraine,58012,fast_food,48.29702279999999,25.9286337
1429,Niam-Niam,Russia,650021,convenience,55.347589600000006,86.0073348
1430,Niam-Niam,Kazakhstan,140006,bakery,52.292016700000005,76.9687833
1431,Niam-Niam,Russia,618400,fast_food,59.4088797,56.8505586
1432,Niam-Niam,Kazakhstan,110000,convenience,53.2389629,63.6276834
1433,Baltimore,USA,21203,city,39.2908816,-76.610759
1434,Baltimore,USA,,county,39.2847494,-76.6204746
1435,Baltimore,Mali,277,city,12.649319,-8.000337
1436,Baltimore,Ireland,P81 RH93,village,51.483320899999995,-9.3732052
1437,Baltimore,USA,43105,city,39.84534179999999,-82.6007185
1438,Baltimore,USA,13087,village,42.7353458,-76.1257596
1439,Baltimore,Canada,K9A 4J9,village,44.0183887,-78.1474808
1440,Baltimore,USA,37727:37843,village,35.9842662,-83.0593197
1441,Baltimore,USA,,village,36.687558100000004,-88.80588900000001
1442,Baltimore,USA,28434,village,34.4365586,-78.4402834
1443,Nevada,USA,,state,39.515882500000004,-116.85372269999999
1444,Nevada,USA,,county,39.3540335,-120.80898429999999
1445,Nevada,USA,,county,33.6413476,-93.3055491
1446,Nevada,USA,64772,city,37.838110799999995,-94.35961850000001
1447,Nevada,Serbia,,neighbourhood,43.2101513,21.179005899999996
1448,Nevada,Spain,,peak,39.680324299999995,-4.5719971
1449,Nevada,USA,50201,city,42.022765299999996,-93.45243420000001
1450,Nevada,USA,,village,41.0858658,-88.5514518
1451,Nevada,USA,,village,37.696463,-84.9096772
1452,Nevada,USA,,village,32.5240295,-90.4681507
1453,Pennsylvania,USA,,state,40.9699889,-77.72788309999999
1454,Pennsylvania,USA,36572,village,30.8713577,-88.0482706
1455,Pennsylvania,United Arab Emirates,,islet,25.2136226,55.1539254
1456,Pennsylvania,USA,,neighbourhood,32.3116471,-106.78733590000002
1457,Pennsylvania,United Kingdom,EX4 6DZ,neighbourhood,50.7407652,-3.5218654000000003
1458,Pennsylvania,United Kingdom,CF,road,51.5147536,-3.1546923
1459,Pennsylvania,USA,48375-1739,road,42.4766561,-83.4701255
1460,Pennsylvania,USA,48376-9998,road,42.476145200000005,-83.470957
1461,Pennsylvania,USA,34974,road,27.2070424,-80.8285621
1462,Pennsylvania,USA,64755,road,37.338453,-94.308439
1463,California,USA,,state,36.7014631,-118.75599740000001
1464,California,USA,,city,40.0657724,-79.8918436
1465,California,Colombia,,city,2.9067539,-76.4732713
1466,California,USA,65018,city,38.628683,-92.5659635
1467,California,United Arab Emirates,,city,25.2029945,55.1437622
1468,California,Colombia,,neighbourhood,10.945929699999999,-74.826135
1469,California,Argentina,X5000,neighbourhood,-31.4510961,-64.20552310000001
1470,California,El Salvador,,city,13.442523399999999,-88.4618665
1471,California,Brazil,,city,-23.6672543,-51.355455600000006
1472,California,Argentina,,neighbourhood,-33.3849771,-60.220441799999996
1473,Landvik,Norway,,farm,59.0268694,8.514133300000001
1474,Landvik,Norway,3870,village,59.174768500000006,8.0879083
1475,Landvik,Norway,4886,village,58.3409757,8.5227256
1476,Landvik,Norway,4934,village,58.595867299999995,8.8407617
1477,Landvik,Norway,3855,road,59.0262505,8.515733
1478,Landvik,Norway,,road,59.0259493,8.5125243
1479,Mleti,Georgia,,city,42.43196,44.49455
1480,Ananur,Russia,425468,village,57.271001399999996,49.1705243
1481,Ananur,Georgia,,city,42.16583,44.70139
1482,Kreml,Russia,300000,attraction,54.1950973,37.6203201
1483,Kreml,France,57410,village,49.028993799999995,7.342942
1484,Kreml,Russia,420111,station,55.795151000000004,49.107105600000004
1485,Kreml,Austria,9500,building,46.60787070000001,13.8530908
1486,Kreml,Germany,02779,building,50.896288299999995,14.663766199999998
1487,Kreml,Germany,65623,arts_centre,50.289520700000004,8.063409599999998
1488,Kreml,Switzerland,8840,pub,47.1260504,8.744682000000001
1489,Persien,Germany,26919,road,53.34551170000001,8.4793094
1490,Persien,Germany,95448,attraction,49.9241329,11.5862975
1491,Persien,Bulgaria,5930,road,43.65205170000001,25.129534200000002
1492,Orienten,Denmark,,building,55.70799670000001,12.5956779
1493,Armenia,Armenia,,country,40.7696272,44.6736646
1494,Armenia,Colombia,,county,4.4926654,-75.7398135
1495,Armenia,Colombia,,city,4.9742346,-75.7495483
1496,Armenia,Colombia,630004100,city,4.536307,-75.6723751
1497,Armenia,Colombia,,city,6.1561777,-75.7870472
1498,Armenia,USA,,village,34.7684705,-81.2928684
1499,Armenia,Mexico,,village,16.178611,-97.082222
1500,Armenia,Philippines,,village,12.2531921,123.7436294
1501,Armenia,Ecuador,,village,0.06958339999999999,-78.6943722
1502,Armenia,Ecuador,,village,-0.4788327,-77.0705442
1503,Rostov,Russia,,city,47.22138579999999,39.7114196
1504,Rostov,Russia,,city,57.1860127,39.424955700000005
1505,Rostov,Tajikistan,,stream,37.16690139999999,72.26490720000001
1506,Rostov,Ukraine,41200,village,51.960522,33.74485
1507,Rostov,Bulgaria,1324,road,42.723765500000006,23.2701223
1508,Rostov,Greece,38222,road,39.3628583,22.964271399999998
1509,Rostov,Russia,344011,hostel,47.22405,39.6889839
1510,Rostov,Bolivia,00020,doctors,-16.5575921,-68.19707109999999
1511,Rostov,Russia,,state,47.44032,41.08083
1512,Sibir,Russia,,county,60.0,100.0
1513,Sibir,Russia,,village,62.0717316,40.2045718
1514,Sibir,Russia,,stream,44.161855100000004,40.0969968
1515,Sibir,Russia,618430,village,59.264591599999996,56.8464586
1516,Sibir,Czechia,35135,village,50.221576899999995,12.3558116
1517,Sibir,Russia,614505,village,58.251575,56.2403096
1518,Sibir,Russia,,village,54.3972409,92.164375
1519,Sibir,Russia,,village,57.8122056,51.343999999999994
1520,Sibir,Russia,,village,58.4696988,49.3619225
1521,Sibir,Russia,,village,51.6897369,81.11371559999999
1522,Odessa,Ukraine,65026,city,46.4873195,30.7392776
1523,Odessa,Ukraine,,county,46.4858883,30.683651
1524,Odessa,USA,19730,city,39.457334,-75.6613184
1525,Odessa,USA,,city,31.845714899999997,-102.367687
1526,Odessa,USA,,village,28.183221999999997,-82.55402790000001
1527,Odessa,Canada,K0H 2H0,village,44.276984000000006,-76.722712
1528,Odessa,USA,31546,village,31.557716999999997,-81.8201137
1529,Odessa,USA,68861,village,40.701678,-99.256761
1530,Odessa,Canada,S0G 3S0,village,50.283486700000005,-103.7857921
1531,Odessa,Ukraine,,state,46.75,30.25
1532,Batum,Georgia,,county,41.6187958,41.622769899999994
1533,Batum,Georgia,6004,city,41.650950200000004,41.6360085
1534,Batum,USA,,village,47.233478600000005,-118.810277
1535,Sortehavet,,,unknown,43.0,34.0
1536,Konstantinopel,Turkey,34126,city,41.0096334,28.9651646
1537,Ganges,India,249304,river,25.6052693,83.7038469
1538,Ganges,France,34190,city,43.935142,3.7070719
1539,Ganges,United Arab Emirates,,canal,25.2279991,55.18663589999999
1540,Ganges,India,,river,25.616571,81.4464603
1541,Ganges,India,246732,river,29.6660708,78.15640079999999
1542,Ganges,India,,river,25.2122,82.6554
1543,Ganges,USA,98926,county,47.004464299999995,-120.53758529999999
1544,Ganges,Austria,9611,peak,46.6018347,13.652567000000001
1545,Ganges,USA,44878,village,40.9061669,-82.56128299999999
1546,Ganges,USA,,village,42.5776057,-86.2100128
1547,Kvæfjord,Norway,,county,68.6875552,16.0922263
1548,Kvæfjord,Norway,,village,58.042378799999994,7.315286599999999
